"","iso_code","date","total_cases","new_cases","new_cases_smoothed","total_deaths","new_deaths","new_deaths_smoothed"
"450","DZA","2021-05-19",125896,203,173.429,3395,7,6.429
"451","DZA","2021-05-20",126156,260,181,3401,6,6.571
"452","DZA","2021-05-21",126434,278,196.429,3405,4,6.429
"453","DZA","2021-05-22",126651,217,208.143,3411,6,6.429
"454","DZA","2021-05-23",126860,209,221.286,3418,7,6.286
"455","DZA","2021-05-24",127107,247,231.714,3426,8,6.429
"456","DZA","2021-05-25",127361,254,238.286,3433,7,6.429
"457","DZA","2021-05-26",127646,285,250,3440,7,6.429
"458","DZA","2021-05-27",127926,280,252.857,3448,8,6.714
"459","DZA","2021-05-28",128198,272,252,3455,7,7.143
"460","DZA","2021-05-29",128456,258,257.857,3460,5,7
"461","DZA","2021-05-30",128725,269,266.429,3465,5,6.714
"462","DZA","2021-05-31",128913,188,258,3472,7,6.571
"463","DZA","2021-06-01",129218,305,265.286,3480,8,6.714
"464","DZA","2021-06-02",129640,422,284.857,3490,10,7.143
"465","DZA","2021-06-03",129976,336,292.857,3497,7,7
"466","DZA","2021-06-04",130361,385,309,3504,7,7
"467","DZA","2021-06-05",130681,320,317.857,3510,6,7.143
"468","DZA","2021-06-06",130958,277,319,3518,8,7.571
"469","DZA","2021-06-07",131283,325,338.571,3527,9,7.857
"470","DZA","2021-06-08",131647,364,347,3537,10,8.143
"471","DZA","2021-06-09",132034,387,342,3544,7,7.714
"472","DZA","2021-06-10",132355,321,339.857,3552,8,7.857
"473","DZA","2021-06-11",132727,372,338,3560,8,8
"474","DZA","2021-06-12",133070,343,341.286,3565,5,7.857
"475","DZA","2021-06-13",133388,318,347.143,3571,6,7.571
"476","BHR","2020-02-24",1,1,NA,NA,NA,NA
"477","BHR","2020-02-25",23,22,NA,NA,NA,NA
"478","BHR","2020-02-26",33,10,NA,NA,NA,NA
"479","BHR","2020-02-27",33,0,NA,NA,NA,NA
"480","BHR","2020-02-28",36,3,NA,NA,NA,NA
"481","BHR","2020-02-29",41,5,5.857,NA,NA,0
"482","BHR","2020-03-01",47,6,6.714,NA,NA,0
"483","BHR","2020-03-02",49,2,6.857,NA,NA,0
"484","BHR","2020-03-03",49,0,3.714,NA,NA,0
"485","BHR","2020-03-04",52,3,2.714,NA,NA,0
"486","BHR","2020-03-05",55,3,3.143,NA,NA,0
"487","BHR","2020-03-06",60,5,3.429,NA,NA,0
"488","BHR","2020-03-07",85,25,6.286,NA,NA,0
"489","BHR","2020-03-08",85,0,5.429,NA,NA,0
"490","BHR","2020-03-09",95,10,6.571,NA,NA,0
"491","BHR","2020-03-10",110,15,8.714,NA,NA,0
"492","BHR","2020-03-11",195,85,20.429,NA,NA,0
"493","BHR","2020-03-12",195,0,20,NA,NA,0
"494","BHR","2020-03-13",195,0,19.286,NA,NA,0
"495","BHR","2020-03-14",210,15,17.857,NA,NA,0
"496","BHR","2020-03-15",214,4,18.429,NA,NA,0
"497","BHR","2020-03-16",214,0,17,1,1,0.143
"498","BHR","2020-03-17",228,14,16.857,1,0,0.143
"499","BHR","2020-03-18",256,28,8.714,1,0,0.143
"500","BHR","2020-03-19",278,22,11.857,1,0,0.143
"501","BHR","2020-03-20",285,7,12.857,1,0,0.143
"502","BHR","2020-03-21",305,20,13.571,1,0,0.143
"503","BHR","2020-03-22",334,29,17.143,2,1,0.286
"504","BHR","2020-03-23",377,43,23.286,2,0,0.143
"505","BHR","2020-03-24",392,15,23.429,3,1,0.286
"506","BHR","2020-03-25",419,27,23.286,4,1,0.429
"507","BHR","2020-03-26",458,39,25.714,4,0,0.429
"508","BHR","2020-03-27",466,8,25.857,4,0,0.429
"509","BHR","2020-03-28",476,10,24.429,4,0,0.429
"510","BHR","2020-03-29",499,23,23.571,4,0,0.286
"511","BHR","2020-03-30",515,16,19.714,4,0,0.286
"512","BHR","2020-03-31",567,52,25,4,0,0.143
"513","BHR","2020-04-01",569,2,21.429,4,0,0
"514","BHR","2020-04-02",643,74,26.429,4,0,0
"515","BHR","2020-04-03",672,29,29.429,4,0,0
"516","BHR","2020-04-04",688,16,30.286,4,0,0
"517","BHR","2020-04-05",700,12,28.714,4,0,0
"518","BHR","2020-04-06",756,56,34.429,4,0,0
"519","BHR","2020-04-07",811,55,34.857,5,1,0.143
"520","BHR","2020-04-08",823,12,36.286,5,0,0.143
"521","BHR","2020-04-09",887,64,34.857,5,0,0.143
"522","BHR","2020-04-10",925,38,36.143,6,1,0.286
"523","BHR","2020-04-11",1040,115,50.286,6,0,0.286
"524","BHR","2020-04-12",1136,96,62.286,6,0,0.286
"525","BHR","2020-04-13",1361,225,86.429,6,0,0.286
"526","BHR","2020-04-14",1528,167,102.429,7,1,0.286
"527","BHR","2020-04-15",1671,143,121.143,7,0,0.286
"528","BHR","2020-04-16",1700,29,116.143,7,0,0.286
"529","BHR","2020-04-17",1740,40,116.429,7,0,0.143
"530","BHR","2020-04-18",1773,33,104.714,7,0,0.143
"531","BHR","2020-04-19",1881,108,106.429,7,0,0.143
"532","BHR","2020-04-20",1907,26,78,7,0,0.143
"533","BHR","2020-04-21",1973,66,63.571,7,0,0
"534","BHR","2020-04-22",2027,54,50.857,7,0,0
"535","BHR","2020-04-23",2217,190,73.857,8,1,0.143
"536","BHR","2020-04-24",2518,301,111.143,8,0,0.143
"537","BHR","2020-04-25",2588,70,116.429,8,0,0.143
"538","BHR","2020-04-26",2647,59,109.429,8,0,0.143
"539","BHR","2020-04-27",2723,76,116.571,8,0,0.143
"540","BHR","2020-04-28",2811,88,119.714,8,0,0.143
"541","BHR","2020-04-29",2921,110,127.714,8,0,0.143
"542","BHR","2020-04-30",3040,119,117.571,8,0,0
"543","BHR","2020-05-01",3170,130,93.143,8,0,0
"544","BHR","2020-05-02",3284,114,99.429,8,0,0
"545","BHR","2020-05-03",3383,99,105.143,8,0,0
"546","BHR","2020-05-04",3533,150,115.714,8,0,0
"547","BHR","2020-05-05",3720,187,129.857,8,0,0
"548","BHR","2020-05-06",3934,214,144.714,8,0,0
"549","BHR","2020-05-07",4199,265,165.571,8,0,0
"550","BHR","2020-05-08",4444,245,182,8,0,0
"551","BHR","2020-05-09",4774,330,212.857,8,0,0
"552","BHR","2020-05-10",4941,167,222.571,8,0,0
"553","BHR","2020-05-11",5236,295,243.286,8,0,0
"554","BHR","2020-05-12",5531,295,258.714,9,1,0.143
"555","BHR","2020-05-13",5816,285,268.857,10,1,0.286
"556","BHR","2020-05-14",6198,382,285.571,10,0,0.286
"557","BHR","2020-05-15",6583,385,305.571,12,2,0.571
"558","BHR","2020-05-16",6747,164,281.857,12,0,0.571
"559","BHR","2020-05-17",6956,209,287.857,12,0,0.571
"560","BHR","2020-05-18",7184,228,278.286,12,0,0.571
"561","BHR","2020-05-19",7532,348,285.857,12,0,0.429
"562","BHR","2020-05-20",7888,356,296,12,0,0.286
"563","BHR","2020-05-21",8174,286,282.286,12,0,0.286
"564","BHR","2020-05-22",8414,240,261.571,12,0,0
"565","BHR","2020-05-23",8802,388,293.571,13,1,0.143
"566","BHR","2020-05-24",9138,336,311.714,14,1,0.286
"567","BHR","2020-05-25",9171,33,283.857,14,0,0.286
"568","BHR","2020-05-26",9366,195,262,14,0,0.286
"569","BHR","2020-05-27",9692,326,257.714,15,1,0.429
"570","BHR","2020-05-28",10052,360,268.286,15,0,0.429
"571","BHR","2020-05-29",10449,397,290.714,15,0,0.429
"572","BHR","2020-05-30",10793,344,284.429,17,2,0.571
"573","BHR","2020-05-31",11398,605,322.857,19,2,0.714
"574","BHR","2020-06-01",11871,473,385.714,19,0,0.714
"575","BHR","2020-06-02",12311,440,420.714,19,0,0.714
"576","BHR","2020-06-03",12815,504,446.143,20,1,0.714
"577","BHR","2020-06-04",13296,481,463.429,21,1,0.857
"578","BHR","2020-06-05",13835,539,483.714,22,1,1
"579","BHR","2020-06-06",14383,548,512.857,24,2,1
"580","BHR","2020-06-07",14763,380,480.714,26,2,1
"581","BHR","2020-06-08",15417,654,506.571,27,1,1.143
"582","BHR","2020-06-09",15731,314,488.571,29,2,1.429
"583","BHR","2020-06-10",16200,469,483.571,31,2,1.571
"584","BHR","2020-06-11",16667,467,481.571,34,3,1.857
"585","BHR","2020-06-12",17269,602,490.571,36,2,2
"586","BHR","2020-06-13",17713,444,475.714,37,1,1.857
"587","BHR","2020-06-14",18227,514,494.857,42,5,2.286
"588","BHR","2020-06-15",19013,786,513.714,46,4,2.714
"589","BHR","2020-06-16",19553,540,546,47,1,2.571
"590","BHR","2020-06-17",19961,408,537.286,49,2,2.571
"591","BHR","2020-06-18",20430,469,537.571,55,6,3
"592","BHR","2020-06-19",20916,486,521,57,2,3
"593","BHR","2020-06-20",21331,415,516.857,60,3,3.286
"594","BHR","2020-06-21",21764,433,505.286,63,3,3
"595","BHR","2020-06-22",22407,643,484.857,65,2,2.714
"596","BHR","2020-06-23",23062,655,501.286,67,2,2.857
"597","BHR","2020-06-24",23570,508,515.571,69,2,2.857
"598","BHR","2020-06-25",24081,511,521.571,71,2,2.286
"599","BHR","2020-06-26",24805,724,555.571,73,2,2.286
"600","BHR","2020-06-27",25267,462,562.286,78,5,2.571
"601","BHR","2020-06-28",25705,438,563,83,5,2.857
"602","BHR","2020-06-29",26239,534,547.429,84,1,2.714
"603","BHR","2020-06-30",26758,519,528,87,3,2.857
"604","BHR","2020-07-01",27414,656,549.143,92,5,3.286
"605","BHR","2020-07-02",27837,423,536.571,94,2,3.286
"606","BHR","2020-07-03",28410,573,515,95,1,3.143
"607","BHR","2020-07-04",28857,447,512.857,96,1,2.571
"608","BHR","2020-07-05",29367,510,523.143,97,1,2
"609","BHR","2020-07-06",29821,454,511.714,98,1,2
"610","BHR","2020-07-07",30321,500,509,98,0,1.571
"611","BHR","2020-07-08",30931,610,502.429,98,0,0.857
"612","BHR","2020-07-09",31528,597,527.286,103,5,1.286
"613","BHR","2020-07-10",32039,511,518.429,104,1,1.286
"614","BHR","2020-07-11",32470,431,516.143,104,0,1.143
"615","BHR","2020-07-12",32941,471,510.571,108,4,1.571
"616","BHR","2020-07-13",33476,535,522.143,109,1,1.571
"617","BHR","2020-07-14",34078,602,536.714,111,2,1.857
"618","BHR","2020-07-15",34560,482,518.429,117,6,2.714
"619","BHR","2020-07-16",35084,524,508,121,4,2.571
"620","BHR","2020-07-17",35473,389,490.571,124,3,2.857
"621","BHR","2020-07-18",36004,531,504.857,124,0,2.857
"622","BHR","2020-07-19",36422,418,497.286,126,2,2.571
"623","BHR","2020-07-20",36936,514,494.286,128,2,2.714
"624","BHR","2020-07-21",37316,380,462.571,129,1,2.571
"625","BHR","2020-07-22",37637,321,439.571,130,1,1.857
"626","BHR","2020-07-23",37996,359,416,134,4,1.857
"627","BHR","2020-07-24",38458,462,426.429,136,2,1.714
"628","BHR","2020-07-25",38747,289,391.857,137,1,1.857
"629","BHR","2020-07-26",39131,384,387,140,3,2
"630","BHR","2020-07-27",39482,351,363.714,141,1,1.857
"631","BHR","2020-07-28",39921,439,372.143,141,0,1.714
"632","BHR","2020-07-29",40311,390,382,144,3,2
"633","BHR","2020-07-30",40755,444,394.143,146,2,1.714
"634","BHR","2020-07-31",40982,227,360.571,147,1,1.571
"635","BHR","2020-08-01",41190,208,349,147,0,1.429
"636","BHR","2020-08-02",41536,346,343.571,147,0,1
"637","BHR","2020-08-03",41835,299,336.143,150,3,1.286
"638","BHR","2020-08-04",42132,297,315.857,151,1,1.429
"639","BHR","2020-08-05",42514,382,314.714,154,3,1.429
"640","BHR","2020-08-06",42889,375,304.857,156,2,1.429
"641","BHR","2020-08-07",43307,418,332.143,159,3,1.714
"642","BHR","2020-08-08",43629,322,348.429,161,2,2
"643","BHR","2020-08-09",44011,382,353.571,162,1,2.143
"644","BHR","2020-08-10",44397,386,366,163,1,1.857
"645","BHR","2020-08-11",44804,407,381.714,165,2,2
"646","BHR","2020-08-12",45264,460,392.857,166,1,1.714
"647","BHR","2020-08-13",45726,462,405.286,167,1,1.571
"648","BHR","2020-08-14",46052,326,392.143,168,1,1.286
"649","BHR","2020-08-15",46430,378,400.143,170,2,1.286
"650","BHR","2020-08-16",46835,405,403.429,170,0,1.143
"651","BHR","2020-08-17",47185,350,398.286,173,3,1.429
"652","BHR","2020-08-18",47581,396,396.714,175,2,1.429
"653","BHR","2020-08-19",47950,369,383.714,178,3,1.714
"654","BHR","2020-08-20",48303,353,368.143,179,1,1.714
"655","BHR","2020-08-21",48661,358,372.714,181,2,1.857
"656","BHR","2020-08-22",49038,377,372.571,183,2,1.857
"657","BHR","2020-08-23",49330,292,356.429,184,1,2
"658","BHR","2020-08-24",49719,389,362,185,1,1.714
"659","BHR","2020-08-25",50076,357,356.429,186,1,1.571
"660","BHR","2020-08-26",50393,317,349,186,0,1.143
"661","BHR","2020-08-27",50756,363,350.429,188,2,1.286
"662","BHR","2020-08-28",51113,357,350.286,189,1,1.143
"663","BHR","2020-08-29",51391,278,336.143,189,0,0.857
"664","BHR","2020-08-30",51574,183,320.571,189,0,0.714
"665","BHR","2020-08-31",51972,398,321.857,190,1,0.714
"666","BHR","2020-09-01",52440,468,337.714,190,0,0.571
"667","BHR","2020-09-02",52807,367,344.857,190,0,0.571
"668","BHR","2020-09-03",53433,626,382.429,190,0,0.286
"669","BHR","2020-09-04",54095,662,426,195,5,0.857
"670","BHR","2020-09-05",54771,676,482.857,196,1,1
"671","BHR","2020-09-06",55415,644,548.714,199,3,1.429
"672","BHR","2020-09-07",56076,661,586.286,200,1,1.429
"673","BHR","2020-09-08",56778,702,619.714,202,2,1.714
"674","BHR","2020-09-09",57450,672,663.286,203,1,1.857
"675","BHR","2020-09-10",58207,757,682,207,4,2.429
"676","BHR","2020-09-11",58839,632,677.714,208,1,1.857
"677","BHR","2020-09-12",59586,747,687.857,211,3,2.143
"678","BHR","2020-09-13",60307,721,698.857,212,1,1.857
"679","BHR","2020-09-14",60965,658,698.429,213,1,1.857
"680","BHR","2020-09-15",61643,678,695,213,0,1.571
"681","BHR","2020-09-16",62484,841,719.143,216,3,1.857
"682","BHR","2020-09-17",63189,705,711.714,217,1,1.429
"683","BHR","2020-09-18",63879,690,720,220,3,1.714
"684","BHR","2020-09-19",64499,620,701.857,221,1,1.429
"685","BHR","2020-09-20",65039,540,676,221,0,1.286
"686","BHR","2020-09-21",65752,713,683.857,224,3,1.571
"687","BHR","2020-09-22",66402,650,679.857,227,3,2
"688","BHR","2020-09-23",67014,612,647.143,231,4,2.143
"689","BHR","2020-09-24",67701,687,644.571,231,0,2
"690","BHR","2020-09-25",68190,489,615.857,236,5,2.286
"691","BHR","2020-09-26",68775,585,610.857,239,3,2.571
"692","BHR","2020-09-27",69361,586,617.429,242,3,3
"693","BHR","2020-09-28",69848,487,585.143,245,3,3
"694","BHR","2020-09-29",70422,574,574.286,246,1,2.714
"695","BHR","2020-09-30",70864,442,550,251,5,2.857
"696","BHR","2020-10-01",71374,510,524.714,254,3,3.286
"697","BHR","2020-10-02",71803,429,516.143,255,1,2.714
"698","BHR","2020-10-03",72310,507,505,258,3,2.714
"699","BHR","2020-10-04",72662,352,471.571,260,2,2.571
"700","BHR","2020-10-05",73116,454,466.857,261,1,2.286
"701","BHR","2020-10-06",73476,360,436.286,262,1,2.286
"702","BHR","2020-10-07",73932,456,438.286,262,0,1.571
"703","BHR","2020-10-08",74422,490,435.429,264,2,1.429
"704","BHR","2020-10-09",74860,438,436.714,271,7,2.286
"705","BHR","2020-10-10",75287,427,425.286,273,2,2.143
"706","BHR","2020-10-11",75614,327,421.714,275,2,2.143
"707","BHR","2020-10-12",75948,334,404.571,280,5,2.714
"708","BHR","2020-10-13",76272,324,399.429,285,5,3.286
"709","BHR","2020-10-14",76621,349,384.143,287,2,3.571
"710","BHR","2020-10-15",76954,333,361.714,289,2,3.571
"711","BHR","2020-10-16",77325,371,352.143,292,3,3
"712","BHR","2020-10-17",77571,246,326.286,293,1,2.857
"713","BHR","2020-10-18",77902,331,326.857,300,7,3.571
"714","BHR","2020-10-19",78224,322,325.143,302,2,3.143
"715","BHR","2020-10-20",78533,309,323,305,3,2.857
"716","BHR","2020-10-21",78907,374,326.571,308,3,3
"717","BHR","2020-10-22",79211,304,322.429,308,0,2.714
"718","BHR","2020-10-23",79574,363,321.286,311,3,2.714
"719","BHR","2020-10-24",79975,401,343.429,312,1,2.714
"720","BHR","2020-10-25",80255,280,336.143,312,0,1.714
"721","BHR","2020-10-26",80533,278,329.857,316,4,2
"722","BHR","2020-10-27",80765,232,318.857,316,0,1.571
"723","BHR","2020-10-28",81022,257,302.143,317,1,1.286
"724","BHR","2020-10-29",81262,240,293,317,0,1.286
"725","BHR","2020-10-30",81466,204,270.286,319,2,1.143
"726","BHR","2020-10-31",81645,179,238.571,321,2,1.286
"727","BHR","2020-11-01",81923,278,238.286,321,0,1.286
"728","BHR","2020-11-02",82133,210,228.571,322,1,0.857
"729","BHR","2020-11-03",82363,230,228.286,324,2,1.143
"730","BHR","2020-11-04",82624,261,228.857,327,3,1.429
"731","BHR","2020-11-05",82786,162,217.714,328,1,1.571
"732","BHR","2020-11-06",83023,237,222.429,328,0,1.286
"733","BHR","2020-11-07",83264,241,231.286,329,1,1.143
"734","BHR","2020-11-08",83456,192,219,329,0,1.143
"735","BHR","2020-11-09",83632,176,214.143,329,0,1
"736","BHR","2020-11-10",83811,179,206.857,331,2,1
"737","BHR","2020-11-11",84042,231,202.571,332,1,0.714
"738","BHR","2020-11-12",84192,150,200.857,332,0,0.571
"739","BHR","2020-11-13",84349,157,189.429,332,0,0.571
"740","BHR","2020-11-14",84523,174,179.857,333,1,0.571
"741","BHR","2020-11-15",84703,180,178.143,334,1,0.714
"742","BHR","2020-11-16",84882,179,178.571,337,3,1.143
"743","BHR","2020-11-17",85008,126,171,337,0,0.857
"744","BHR","2020-11-18",85182,174,162.857,337,0,0.714
"745","BHR","2020-11-19",85317,135,160.714,337,0,0.714
"746","BHR","2020-11-20",85467,150,159.714,338,1,0.857
"747","BHR","2020-11-21",85591,124,152.571,338,0,0.714
"748","BHR","2020-11-22",85705,114,143.143,338,0,0.571
"749","BHR","2020-11-23",85886,181,143.429,339,1,0.286
"750","BHR","2020-11-24",86016,130,144,340,1,0.429
"751","BHR","2020-11-25",86185,169,143.286,340,0,0.429
"752","BHR","2020-11-26",86347,162,147.143,341,1,0.571
"753","BHR","2020-11-27",86515,168,149.714,341,0,0.429
"754","BHR","2020-11-28",86645,130,150.571,341,0,0.429
"755","BHR","2020-11-29",86787,142,154.571,341,0,0.429
"756","BHR","2020-11-30",86956,169,152.857,341,0,0.286
"757","BHR","2020-12-01",87137,181,160.143,341,0,0.143
"758","BHR","2020-12-02",87270,133,155,341,0,0.143
"759","BHR","2020-12-03",87432,162,155,341,0,0
"760","BHR","2020-12-04",87600,168,155,341,0,0
"761","BHR","2020-12-05",87732,132,155.286,341,0,0
"762","BHR","2020-12-06",87930,198,163.286,341,0,0
"763","BHR","2020-12-07",88111,181,165,341,0,0
"764","BHR","2020-12-08",88294,183,165.286,343,2,0.286
"765","BHR","2020-12-09",88495,201,175,347,4,0.857
"766","BHR","2020-12-10",88632,137,171.429,347,0,0.857
"767","BHR","2020-12-11",88820,188,174.286,347,0,0.857
"768","BHR","2020-12-12",88965,145,176.143,348,1,1
"769","BHR","2020-12-13",89143,178,173.286,348,0,1
"770","BHR","2020-12-14",89268,125,165.286,348,0,1
"771","BHR","2020-12-15",89444,176,164.286,348,0,0.714
"772","BHR","2020-12-16",89600,156,157.857,349,1,0.286
"773","BHR","2020-12-17",89743,143,158.714,349,0,0.286
"774","BHR","2020-12-18",89883,140,151.857,349,0,0.286
"775","BHR","2020-12-19",90062,179,156.714,349,0,0.143
"776","BHR","2020-12-20",90282,220,162.714,349,0,0.143
"777","BHR","2020-12-21",90450,168,168.857,350,1,0.286
"778","BHR","2020-12-22",90634,184,170,350,0,0.286
"779","BHR","2020-12-23",90817,183,173.857,350,0,0.143
"780","BHR","2020-12-24",91070,253,189.571,350,0,0.143
"781","BHR","2020-12-25",91304,234,203,351,1,0.286
"782","BHR","2020-12-26",91518,214,208,351,0,0.286
"783","BHR","2020-12-27",91733,215,207.286,351,0,0.286
"784","BHR","2020-12-28",91935,202,212.143,351,0,0.143
"785","BHR","2020-12-29",92169,234,219.286,351,0,0.143
"786","BHR","2020-12-30",92425,256,229.714,352,1,0.286
"787","BHR","2020-12-31",92675,250,229.286,352,0,0.286
"788","BHR","2021-01-01",92913,238,229.857,352,0,0.143
"789","BHR","2021-01-02",93184,271,238,352,0,0.143
"790","BHR","2021-01-03",93478,294,249.286,352,0,0.143
"791","BHR","2021-01-04",93766,288,261.571,352,0,0.143
"792","BHR","2021-01-05",93995,229,260.857,352,0,0.143
"793","BHR","2021-01-06",94284,289,265.571,353,1,0.143
"794","BHR","2021-01-07",94633,349,279.714,353,0,0.143
"795","BHR","2021-01-08",95030,397,302.429,354,1,0.286
"796","BHR","2021-01-09",95317,287,304.714,355,1,0.429
"797","BHR","2021-01-10",95558,241,297.143,356,1,0.571
"798","BHR","2021-01-11",95879,321,301.857,356,0,0.571
"799","BHR","2021-01-12",96195,316,314.286,356,0,0.571
"800","BHR","2021-01-13",96470,275,312.286,356,0,0.429
"801","BHR","2021-01-14",96812,342,311.286,356,0,0.429
"802","BHR","2021-01-15",97020,208,284.286,357,1,0.429
"803","BHR","2021-01-16",97268,248,278.714,358,1,0.429
"804","BHR","2021-01-17",97607,339,292.714,360,2,0.571
"805","BHR","2021-01-18",97940,333,294.429,360,0,0.571
"806","BHR","2021-01-19",98260,320,295,362,2,0.857
"807","BHR","2021-01-20",98573,313,300.429,366,4,1.429
"808","BHR","2021-01-21",98878,305,295.143,366,0,1.429
"809","BHR","2021-01-22",99210,332,312.857,366,0,1.286
"810","BHR","2021-01-23",99456,246,312.571,367,1,1.286
"811","BHR","2021-01-24",99817,361,315.714,367,0,1
"812","BHR","2021-01-25",100230,413,327.143,369,2,1.286
"813","BHR","2021-01-26",100689,459,347,370,1,1.143
"814","BHR","2021-01-27",101116,427,363.286,371,1,0.714
"815","BHR","2021-01-28",101503,387,375,372,1,0.857
"816","BHR","2021-01-29",101971,468,394.429,372,0,0.857
"817","BHR","2021-01-30",102626,655,452.857,372,0,0.714
"818","BHR","2021-01-31",103057,431,462.857,375,3,1.143
"819","BHR","2021-02-01",103582,525,478.857,376,1,1
"820","BHR","2021-02-02",104239,657,507.143,376,0,0.857
"821","BHR","2021-02-03",104792,553,525.143,376,0,0.714
"822","BHR","2021-02-04",105496,704,570.429,377,1,0.714
"823","BHR","2021-02-05",106198,702,603.857,377,0,0.714
"824","BHR","2021-02-06",106713,515,583.857,379,2,1
"825","BHR","2021-02-07",107329,616,610.286,380,1,0.714
"826","BHR","2021-02-08",108048,719,638,383,3,1
"827","BHR","2021-02-09",108807,759,652.571,387,4,1.571
"828","BHR","2021-02-10",109604,797,687.429,391,4,2.143
"829","BHR","2021-02-11",110416,812,702.857,393,2,2.286
"830","BHR","2021-02-12",111312,896,730.571,395,2,2.571
"831","BHR","2021-02-13",112102,790,769.857,398,3,2.714
"832","BHR","2021-02-14",112742,640,773.286,403,5,3.286
"833","BHR","2021-02-15",113590,848,791.714,406,3,3.286
"834","BHR","2021-02-16",114361,771,793.429,410,4,3.286
"835","BHR","2021-02-17",115057,696,779,410,0,2.714
"836","BHR","2021-02-18",115705,648,755.571,414,4,3
"837","BHR","2021-02-19",116482,777,738.571,418,4,3.286
"838","BHR","2021-02-20",117234,752,733.143,420,2,3.143
"839","BHR","2021-02-21",117809,575,723.857,423,3,2.857
"840","BHR","2021-02-22",118530,721,705.714,429,6,3.286
"841","BHR","2021-02-23",119205,675,692,433,4,3.286
"842","BHR","2021-02-24",119858,653,685.857,437,4,3.857
